tic,datadate,conm,gvkey,iid,cusip,exchg,curcdd,prcod,prchd,prcld,prccd,cshtrd,cshoc,ajexdi,trfd,trfd_imputed,adj_close,total_ret_idx,ret_price,ret_total
SPY,2026-04-08,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,676.39000000,677.08000000,671.46000000,676.01000000,93151080.00000000,1003632000,1.00000000,1.81990995,0,676.01000000,1230.27732530,0.02546949,0.02546949
SPY,2026-04-09,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,674.84000000,681.16000000,673.77000000,679.91000000,56874280.00000000,1014332000,1.00000000,1.81990995,0,679.91000000,1237.37497410,0.00576915,0.00576915
SPY,2026-04-10,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,681.32000000,682.03000000,678.45000000,679.46000000,41848300.00000000,1014532000,1.00000000,1.81990995,0,679.46000000,1236.55601463,-0.00066185,-0.00066185
SPY,2026-04-13,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,677.41000000,686.30000000,676.58000000,686.10000000,53963770.00000000,1013982000,1.00000000,1.81990995,0,686.10000000,1248.64021669,0.00977247,0.00977247
SPY,2026-04-14,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,687.69000000,694.58000000,687.66000000,694.46000000,63219720.00000000,1011582000,1.00000000,1.81990995,0,694.46000000,1263.85466388,0.01218481,0.01218481
SPY,2026-04-15,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,695.26000000,700.28000000,694.20000000,699.94000000,58065390.00000000,1012532000,1.00000000,1.81990995,0,699.94000000,1273.82777040,0.00789102,0.00789102
SPY,2026-04-16,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,701.06000000,702.78000000,698.53000000,701.66000000,49838840.00000000,1014332000,1.00000000,1.81990995,0,701.66000000,1276.95801552,0.00245735,0.00245735
SPY,2026-04-17,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,706.14000000,712.39000000,705.76000000,710.14000000,70441540.00000000,1014332000,1.00000000,1.81990995,0,710.14000000,1292.39085189,0.01208563,0.01208563
SPY,2026-04-20,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,708.78000000,709.91000000,706.14000000,708.72000000,43546812.00000000,1014332000,1.00000000,1.81990995,0,708.72000000,1289.80657976,-0.00199961,-0.00199961
SPY,2026-04-21,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,710.28000000,711.27500000,702.64000000,704.08000000,58512970.00000000,1018932000,1.00000000,1.81990995,0,704.08000000,1281.36219760,-0.00654701,-0.00654701
SPY,2026-04-22,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,709.15000000,711.45000000,708.22000000,711.21000000,42386390.00000000,1025282000,1.00000000,1.81990995,0,711.21000000,1294.33815554,0.01012669,0.01012669
SPY,2026-04-23,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,709.50000000,712.35980000,702.28030000,708.45000000,55902920.00000000,1021182000,1.00000000,1.81990995,0,708.45000000,1289.31520408,-0.00388071,-0.00388071
SPY,2026-04-24,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,710.75000000,714.47000000,709.01000000,713.94000000,45077990.00000000,1021132000,1.00000000,1.81990995,0,713.94000000,1299.30650970,0.00774931,0.00774931
SPY,2026-04-27,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,713.17000000,715.63000000,712.29500000,715.17000000,32962250.00000000,1021132000,1.00000000,1.81990995,0,715.17000000,1301.54499894,0.00172283,0.00172283
SPY,2026-04-28,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,711.81500000,712.88000000,709.25000000,711.69000000,43016680.00000000,1015782000,1.00000000,1.81990995,0,711.69000000,1295.21171232,-0.00486598,-0.00486598
SPY,2026-04-29,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,711.00000000,712.20000000,708.37000000,711.58000000,40640240.00000000,1017932000,1.00000000,1.81990995,0,711.58000000,1295.01152222,-0.00015456,-0.00015456
SPY,2026-04-30,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,714.63000000,719.79000000,710.44500000,718.66000000,66625380.00000000,1024082000,1.00000000,1.81990995,0,718.66000000,1307.89648467,0.00994969,0.00994969
SPY,2026-05-01,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,721.25000000,724.87000000,720.47000000,720.65000000,42667070.00000000,1022982000,1.00000000,1.81990995,0,720.65000000,1311.51810547,0.00276904,0.00276904
SPY,2026-05-04,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,720.07000000,722.12000000,714.99000000,718.01000000,51835310.00000000,1028082000,1.00000000,1.81990995,0,718.01000000,1306.71354320,-0.00366336,-0.00366336
SPY,2026-05-05,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,721.77000000,725.04000000,721.48980000,723.77000000,36581250.00000000,1028082000,1.00000000,1.81990995,0,723.77000000,1317.19622451,0.00802217,0.00802217
SPY,2026-05-06,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,728.16000000,734.59000000,727.82000000,733.83000000,53094490.00000000,1026932000,1.00000000,1.81990995,0,733.83000000,1335.50451861,0.01389944,0.01389944
SPY,2026-05-07,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,735.05000000,736.13000000,729.75000000,731.58000000,50947530.00000000,1026932000,1.00000000,1.81990995,0,731.58000000,1331.40972122,-0.00306611,-0.00306611
SPY,2026-05-08,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,734.93000000,738.08000000,734.57000000,737.62000000,47113000.00000000,1027532000,1.00000000,1.81990995,0,737.62000000,1342.40197732,0.00825610,0.00825610
SPY,2026-05-11,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,736.45000000,740.79000000,736.45000000,739.30000000,43867240.00000000,1034232000,1.00000000,1.81990995,0,739.30000000,1345.45942603,0.00227760,0.00227760
SPY,2026-05-12,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,736.89000000,738.84000000,731.83000000,738.18000000,53954600.00000000,1037732000,1.00000000,1.81990995,0,738.18000000,1343.42112689,-0.00151495,-0.00151495
SPY,2026-05-13,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,738.47000000,743.91000000,735.47000000,742.31000000,44086970.00000000,1040432000,1.00000000,1.81990995,0,742.31000000,1350.93735498,0.00559484,0.00559484
SPY,2026-05-14,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,743.65000000,749.53000000,743.56000000,748.17000000,44977770.00000000,1035232000,1.00000000,1.81990995,0,748.17000000,1361.60202729,0.00789428,0.00789428
SPY,2026-05-15,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,741.79000000,743.46000000,737.96000000,739.17000000,60169730.00000000,1038032000,1.00000000,1.81990995,0,739.17000000,1345.22283774,-0.01202935,-0.01202935
SPY,2026-05-18,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,739.83000000,741.41500000,733.39000000,738.65000000,47628820.00000000,1031282000,1.00000000,1.81990995,0,738.65000000,1344.27648457,-0.00070349,-0.00070349
SPY,2026-05-19,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,734.78000000,737.65000000,731.53000000,733.73000000,53927170.00000000,1038832000,1.00000000,1.81990995,0,733.73000000,1335.32252761,-0.00666080,-0.00666080
SPY,2026-05-20,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,735.71000000,741.87000000,733.89000000,741.25000000,45326610.00000000,1030632000,1.00000000,1.81990995,0,741.25000000,1349.00825044,0.01024900,0.01024900
SPY,2026-05-21,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,738.64000000,744.87000000,737.03000000,742.72000000,43208430.00000000,1033632000,1.00000000,1.81990995,0,742.72000000,1351.68351806,0.00198314,0.00198314
SPY,2026-05-22,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,746.24000000,748.94000000,744.48000000,745.64000000,41637870.00000000,1030982000,1.00000000,1.81990995,0,745.64000000,1356.99765512,0.00393150,0.00393150
SPY,2026-05-26,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,750.01000000,752.13000000,748.37000000,750.59000000,40893010.00000000,1031882000,1.00000000,1.81990995,0,750.59000000,1366.00620937,0.00663859,0.00663859
SPY,2026-05-27,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,750.88000000,751.38000000,748.22000000,750.46000000,41505880.00000000,1033282000,1.00000000,1.81990995,0,750.46000000,1365.76962108,-0.00017320,-0.00017320
SPY,2026-05-28,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,750.25000000,755.15000000,749.23000000,754.60000000,41395080.00000000,1034982000,1.00000000,1.81990995,0,754.60000000,1373.30404827,0.00551662,0.00551662
SPY,2026-05-29,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,755.90000000,758.08000000,754.69000000,756.48000000,54608730.00000000,1036382000,1.00000000,1.81990995,0,756.48000000,1376.72547898,0.00249139,0.00249139
SPY,2026-06-01,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,755.36000000,760.28000000,754.69000000,758.54000000,43464250.00000000,1037482000,1.00000000,1.81990995,0,758.54000000,1380.47449347,0.00272314,0.00272314
SPY,2026-06-02,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,757.03000000,760.40000000,756.75000000,759.57000000,31379260.00000000,1037482000,1.00000000,1.81990995,0,759.57000000,1382.34900072,0.00135787,0.00135787
SPY,2026-06-03,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,758.15000000,758.80000000,753.57000000,754.24000000,51038870.00000000,1037032000,1.00000000,1.81990995,0,754.24000000,1372.64888069,-0.00701713,-0.00701713
SPY,2026-06-04,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,752.10000000,758.31000000,751.47000000,757.09000000,49792560.00000000,1043532000,1.00000000,1.81990995,0,757.09000000,1377.83562405,0.00377864,0.00377864
SPY,2026-06-05,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,752.31000000,752.82000000,735.52500000,737.55000000,92008040.00000000,1043432000,1.00000000,1.81990995,0,737.55000000,1342.27458362,-0.02580935,-0.02580935
SPY,2026-06-08,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,743.36000000,745.34000000,738.19000000,739.22000000,49134330.00000000,1054332000,1.00000000,1.81990995,0,739.22000000,1345.31383324,0.00226425,0.00226425
SPY,2026-06-09,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,743.63000000,746.90000000,722.59000000,737.05000000,87296310.00000000,1047982000,1.00000000,1.81990995,0,737.05000000,1341.36462865,-0.00293553,-0.00293553
SPY,2026-06-10,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,733.39000000,738.38000000,725.33000000,725.43000000,59530890.00000000,1053582000,1.00000000,1.81990995,0,725.43000000,1320.21727503,-0.01576555,-0.01576555
SPY,2026-06-11,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,728.76000000,740.00000000,724.40500000,737.76000000,86047900.00000000,1055782000,1.00000000,1.81990995,0,737.76000000,1342.65676471,0.01699682,0.01699682
SPY,2026-06-12,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,740.71000000,744.44000000,735.03000000,741.75000000,56916740.00000000,1055482000,1.00000000,1.81990995,0,741.75000000,1349.91820541,0.00540826,0.00540826
SPY,2026-06-15,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,751.85000000,756.68000000,751.76000000,754.83000000,59746720.00000000,1053482000,1.00000000,1.81990995,0,754.83000000,1373.72262756,0.01763397,0.01763397
SPY,2026-06-16,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,754.55000000,755.44000000,749.88000000,750.33000000,66949200.00000000,1049382000,1.00000000,1.81990995,0,750.33000000,1365.53303278,-0.00596161,-0.00596161
SPY,2026-06-17,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,751.29000000,752.15000000,739.22000000,740.96000000,85533220.00000000,1032782000,1.00000000,1.81990995,0,740.96000000,1348.48047655,-0.01248784,-0.01248784
SPY,2026-06-18,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,747.76000000,748.23000000,743.86000000,746.74000000,80570820.00000000,1015782000,1.00000000,1.82454905,0,746.74000000,1362.46375760,0.00780069,0.01036966
SPY,2026-06-22,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,747.70000000,750.18000000,743.13000000,744.39000000,46045370.00000000,1039232000,1.00000000,1.82454905,0,744.39000000,1358.17606733,-0.00314701,-0.00314701
SPY,2026-06-23,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,733.81000000,739.63000000,732.30000000,733.58000000,66387830.00000000,1048182000,1.00000000,1.82454905,0,733.58000000,1338.45269210,-0.01452196,-0.01452196
SPY,2026-06-24,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,735.17000000,739.94500000,730.84000000,733.24000000,56595860.00000000,1052382000,1.00000000,1.82454905,0,733.24000000,1337.83234542,-0.00046348,-0.00046348
SPY,2026-06-25,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,738.91000000,739.37000000,729.60000000,734.30000000,53689480.00000000,1053432000,1.00000000,1.82454905,0,734.30000000,1339.76636741,0.00144564,0.00144564
SPY,2026-06-26,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,728.94500000,736.53000000,716.58000000,728.99000000,70486490.00000000,1059032000,1.00000000,1.82454905,0,728.99000000,1330.07801196,-0.00723138,-0.00723138
SPY,2026-06-29,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,736.52500000,741.56000000,732.09000000,741.00000000,57222910.00000000,1056332000,1.00000000,1.82454905,0,741.00000000,1351.99084605,0.01647485,0.01647485
SPY,2026-06-30,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,741.29000000,748.02000000,740.89000000,746.77000000,54728690.00000000,1045582000,1.00000000,1.82454905,0,746.77000000,1362.51849407,0.00778677,0.00778677
SPY,2026-07-01,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,745.00000000,749.43500000,742.37500000,745.76000000,46161370.00000000,1042732000,1.00000000,1.82454905,0,745.76000000,1360.67569953,-0.00135249,-0.00135249
SPY,2026-07-02,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,747.40000000,751.31000000,740.03000000,744.78000000,56656540.00000000,1049032000,1.00000000,1.82454905,0,744.78000000,1358.88764146,-0.00131410,-0.00131410
SPY,2026-07-06,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,748.74000000,752.41000000,747.41000000,751.28000000,50421610.00000000,1044532000,1.00000000,1.82454905,0,751.28000000,1370.74721028,0.00872741,0.00872741
SPY,2026-07-07,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,750.22000000,750.96000000,745.21000000,747.71000000,42823870.00000000,1043282000,1.00000000,1.82454905,0,747.71000000,1364.23357018,-0.00475189,-0.00475189
SPY,2026-07-08,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,743.16000000,746.15000000,739.51000000,745.40000000,42938790.00000000,1045182000,1.00000000,1.82454905,0,745.40000000,1360.01886187,-0.00308943,-0.00308943
SPY,2026-07-09,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,747.35000000,751.97000000,745.59000000,751.71000000,40772410.00000000,1041932000,1.00000000,1.82454905,0,751.71000000,1371.53176638,0.00846525,0.00846525
SPY,2026-07-10,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,752.05000000,755.42000000,748.10000000,754.95000000,41577170.00000000,1045432000,1.00000000,1.82454905,0,754.95000000,1377.44330530,0.00431017,0.00431017
SPY,2026-07-13,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,752.47000000,753.91050000,748.00000000,749.17000000,43778520.00000000,1038282000,1.00000000,1.82454905,0,749.17000000,1366.89741179,-0.00765614,-0.00765614
SPY,2026-07-14,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,750.91000000,753.34000000,748.66000000,751.83000000,35043620.00000000,1050182000,1.00000000,1.82454905,0,751.83000000,1371.75071226,0.00355060,0.00355060
SPY,2026-07-15,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,754.24000000,755.58000000,750.20000000,754.81000000,43756930.00000000,1048732000,1.00000000,1.82454905,0,754.81000000,1377.18786843,0.00396366,0.00396366
SPY,2026-07-16,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,752.76000000,754.57000000,747.88000000,750.72000000,46252800.00000000,1052332000,1.00000000,1.82454905,0,750.72000000,1369.72546282,-0.00541858,-0.00541858
SPY,2026-07-17,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,742.08000000,747.29000000,740.80000000,743.29000000,62452320.00000000,1055582000,1.00000000,1.82454905,0,743.29000000,1356.16906337,-0.00989717,-0.00989717
SPY,2026-07-20,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,747.06000000,748.73000000,741.51030000,742.09000000,50306460.00000000,1055932000,1.00000000,1.82454905,0,742.09000000,1353.97960451,-0.00161444,-0.00161444
SPY,2026-07-21,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,746.29000000,749.04000000,744.18000000,748.28000000,34209590.00000000,1058032000,1.00000000,1.82454905,0,748.28000000,1365.27356313,0.00834131,0.00834131
SPY,2026-07-22,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,746.62000000,750.02000000,746.37000000,747.41000000,32543230.00000000,1053882000,1.00000000,1.82454905,0,747.41000000,1363.68620546,-0.00116267,-0.00116267
SPY,2026-07-23,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,739.37000000,742.56000000,735.21000000,738.18000000,55258470.00000000,1057332000,1.00000000,1.82454905,0,738.18000000,1346.84561773,-0.01234931,-0.01234931
SPY,2026-07-24,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,738.51000000,743.72000000,737.29000000,738.93000000,44698860.00000000,1060332000,1.00000000,1.82454905,0,738.93000000,1348.21402952,0.00101601,0.00101601
SPY,2026-07-27,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,744.91000000,745.53000000,735.87000000,739.09000000,41333450.00000000,1062582000,1.00000000,1.82454905,0,739.09000000,1348.50595736,0.00021653,0.00021653
SPY,2026-07-28,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,739.19000000,742.79010000,735.98000000,740.86000000,46829250.00000000,1065632000,1.00000000,1.82454905,0,740.86000000,1351.73540918,0.00239484,0.00239484
SPY,2026-07-29,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,739.97000000,742.68000000,729.10000000,729.46000000,70231280.00000000,1065932000,1.00000000,1.82454905,0,729.46000000,1330.93555001,-0.01538752,-0.01538752
SPY,2026-07-30,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,736.05000000,742.45000000,734.59000000,741.69000000,66527390.00000000,1064332000,1.00000000,1.82454905,0,741.69000000,1353.24978489,0.01676583,0.01676583
SPY,2026-07-31,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,744.68000000,748.89500000,737.68000000,747.03000000,62186900.00000000,1065232000,1.00000000,1.82454905,0,747.03000000,1362.99287682,0.00719977,0.00719977
SPY,2026-08-03,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,749.44000000,758.58000000,748.80000000,757.67000000,59801580.00000000,1060932000,1.00000000,1.82454905,0,757.67000000,1382.40607871,0.01424307,0.01424307
SPY,2026-08-04,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,760.63000000,773.41000000,760.52000000,771.33000000,68975350.00000000,1052932000,1.00000000,1.82454905,0,771.33000000,1407.32941874,0.01802896,0.01802896
SPY,2026-08-05,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,775.85000000,776.85000000,769.51000000,769.79000000,44574880.00000000,1058282000,1.00000000,1.82454905,0,769.79000000,1404.51961320,-0.00199655,-0.00199655
SPY,2026-08-06,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,770.21000000,771.82000000,767.46000000,768.56000000,38104810.00000000,1047632000,1.00000000,1.82454905,0,768.56000000,1402.27541787,-0.00159784,-0.00159784
SPY,2026-08-07,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,771.02000000,773.91500000,769.61000000,773.26000000,42896730.00000000,1045182000,1.00000000,1.82454905,0,773.26000000,1410.85079840,0.00611533,0.00611533
SPY,2026-08-10,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,772.60000000,775.05000000,771.62000000,773.03000000,39178840.00000000,1052882000,1.00000000,1.82454905,0,773.03000000,1410.43115212,-0.00029744,-0.00029744
SPY,2026-08-11,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,774.53000000,774.61000000,769.20000000,770.56000000,36550010.00000000,1057482000,1.00000000,1.82454905,0,770.56000000,1405.92451597,-0.00319522,-0.00319522
SPY,2026-08-12,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,774.71000000,774.90000000,771.28000000,772.49000000,32962880.00000000,1051982000,1.00000000,1.82454905,0,772.49000000,1409.44589563,0.00250467,0.00250467
SPY,2026-08-13,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,774.87000000,779.37000000,774.11100000,777.88000000,35534040.00000000,1055932000,1.00000000,1.82454905,0,777.88000000,1419.28021501,0.00697744,0.00697744
SPY,2026-08-14,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,778.54000000,778.80000000,775.43010000,776.34000000,31317610.00000000,1061332000,1.00000000,1.82454905,0,776.34000000,1416.47040948,-0.00197974,-0.00197974
SPY,2026-08-17,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,776.18000000,776.77500000,772.51000000,772.67000000,34213540.00000000,1059332000,1.00000000,1.82454905,0,772.67000000,1409.77431446,-0.00472731,-0.00472731
SPY,2026-08-18,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,768.70000000,769.50000000,766.92000000,767.45000000,43799450.00000000,1061782000,1.00000000,1.82454905,0,767.45000000,1400.25016842,-0.00675579,-0.00675579
SPY,2026-08-19,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,770.36000000,772.47000000,768.10000000,769.06000000,40198320.00000000,1066732000,1.00000000,1.82454905,0,769.06000000,1403.18769239,0.00209786,0.00209786
SPY,2026-08-20,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,765.96000000,768.15000000,762.04000000,762.60000000,45405920.00000000,1072982000,1.00000000,1.82454905,0,762.60000000,1391.40110553,-0.00839986,-0.00839986
SPY,2026-08-21,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,766.05000000,767.85000000,764.17000000,765.72000000,38908330.00000000,1071332000,1.00000000,1.82454905,0,765.72000000,1397.09369857,0.00409127,0.00409127
SPY,2026-08-24,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,764.78000000,765.22000000,762.08000000,763.47000000,32007120.00000000,1059232000,1.00000000,1.82454905,0,763.47000000,1392.98846320,-0.00293841,-0.00293841
SPY,2026-08-25,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,766.16000000,766.78000000,763.05010000,765.91000000,27363570.00000000,1054232000,1.00000000,1.82454905,0,765.91000000,1397.44036289,0.00319593,0.00319593
SPY,2026-08-26,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,764.73000000,767.35000000,763.93000000,766.08000000,28033190.00000000,1055782000,1.00000000,1.82454905,0,766.08000000,1397.75053622,0.00022196,0.00022196
SPY,2026-08-27,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,768.50000000,772.35500000,767.16000000,771.10000000,34468820.00000000,1058182000,1.00000000,1.82454905,0,771.10000000,1406.90977245,0.00655284,0.00655284
SPY,2026-08-28,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,771.76000000,775.30000000,768.30760000,769.35000000,36694660.00000000,1058182000,1.00000000,1.82454905,0,769.35000000,1403.71681162,-0.00226949,-0.00226949
SPY,2026-08-31,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,767.33000000,767.99500000,764.71500000,767.05000000,38752040.00000000,1058532000,1.00000000,1.82454905,0,767.05000000,1399.52034880,-0.00298954,-0.00298954
SPY,2026-09-01,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,762.01000000,764.67000000,759.48000000,761.78000000,41000470.00000000,1058782000,1.00000000,1.82454905,0,761.78000000,1389.90497531,-0.00687048,-0.00687048
SPY,2026-09-02,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,762.45000000,766.43000000,761.73000000,765.16000000,29381730.00000000,1056232000,1.00000000,1.82454905,0,765.16000000,1396.07195110,0.00443698,0.00443698
SPY,2026-09-03,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,767.90000000,774.03000000,767.45000000,773.17000000,42640230.00000000,1057182000,1.00000000,1.82454905,0,773.17000000,1410.68658899,0.01046840,0.01046840
SPY,2026-09-04,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,772.01000000,772.87000000,769.00000000,770.19000000,33961520.00000000,1054132000,1.00000000,1.82454905,0,770.19000000,1405.24943282,-0.00385426,-0.00385426
SPY,2026-09-08,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,769.07000000,769.70000000,765.14000000,765.96000000,43537620.00000000,1052582000,1.00000000,1.82454905,0,765.96000000,1397.53159034,-0.00549215,-0.00549215
SPY,2026-09-09,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,764.08000000,764.47000000,760.94000000,762.40000000,32683690.00000000,1054232000,1.00000000,1.82454905,0,762.40000000,1391.03619572,-0.00464776,-0.00464776
SPY,2026-09-10,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,758.03000000,760.11000000,756.64000000,757.83000000,42563090.00000000,1054832000,1.00000000,1.82454905,0,757.83000000,1382.69800656,-0.00599423,-0.00599423
SPY,2026-09-11,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,764.72000000,766.38000000,763.60000000,764.29000000,45436370.00000000,1060082000,1.00000000,1.82454905,0,764.29000000,1394.48459342,0.00852434,0.00852434
SPY,2026-09-14,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,759.00000000,763.52000000,757.93000000,760.88000000,43613620.00000000,1055532000,1.00000000,1.82454905,0,760.88000000,1388.26288116,-0.00446166,-0.00446166
SPY,2026-09-15,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,760.11700000,760.35000000,756.15000000,757.39000000,45218960.00000000,1052432000,1.00000000,1.82454905,0,757.39000000,1381.89520498,-0.00458679,-0.00458679
SPY,2026-09-16,"STATE STREE SPDR S&P 500 ETF",108132,01,78462F103,17,USD,759.50000000,761.67000000,749.60000000,754.05000000,58883340.00000000,1038482000,1.00000000,1.82454905,0,754.05000000,1375.80121115,-0.00440988,-0.00440988
